date,open,high,low,close,volume
04/06/12,80.2143,81.0714,78.3571,80.6129,139248900
05/06/12,80.1814,80.9243,79.7614,80.4043,97053600
06/06/12,81.11,81.9786,80.7857,81.6371,100363900
07/06/12,82.47,82.4743,81.5,81.6743,94941700
08/06/12,81.6571,82.9406,81.2857,82.9029,86879100
11/06/12,83.96,84.0714,81.5186,81.5957,147816200
12/06/12,82.0657,82.3743,80.9571,82.3086,108845100
13/06/12,82.0743,82.64,81.4829,81.7371,73395000
14/06/12,81.6057,81.9286,81.0371,81.6471,86393300
15/06/12,81.5714,82.0886,81.3643,82.0186,83813800
18/06/12,81.5657,83.9843,81.4814,83.6829,110103000
19/06/12,83.3429,84.2857,83.3,83.9157,90351100
20/06/12,84.03,84.1786,82.9714,83.6773,89735800
21/06/12,83.6343,84.0314,82.4914,82.5243,81587800
22/06/12,82.72,83.17,82.2029,83.1571,71117900
25/06/12,82.4714,82.8286,81.4814,81.5379,76095600
26/06/12,81.6186,82.07,81.0471,81.7179,69134100
27/06/12,82.1429,82.3914,81.7029,82.0714,50749300
28/06/12,81.6671,82,80.8014,81.2929,70709100
29/06/12,82.5714,83.4286,82.0357,83.4286,105375200
02/07/12,83.5329,84.7814,83.3714,84.6457,100023000
03/07/12,84.9829,85.7143,84.8571,85.63,60428200
05/07/12,85.7943,87.7629,85.6643,87.1343,121095800
06/07/12,86.7271,86.92,85.94,86.5543,104732600
09/07/12,86.4714,87.7,86.3014,87.6986,94851400
10/07/12,88.2814,88.5529,86.4729,86.8871,127989400
11/07/12,86.5886,86.8086,85.3171,86.3471,117330500
12/07/12,85.7486,86.21,84.6686,85.5571,107010400
13/07/12,86.1357,86.7414,85.7143,86.4243,77856800
16/07/12,86.4457,87.3743,86.4314,86.7014,75315100
17/07/12,87.2557,87.3571,86.1643,86.7057,73406200
18/07/12,86.6557,86.9057,86.2229,86.6086,63175000
19/07/12,87.3257,87.9071,86.5714,87.76,109215400
20/07/12,87.5757,87.7771,86.2429,86.3286,99367800
23/07/12,84.9143,86.5571,83.9586,86.2614,121993900
24/07/12,86.7686,87.0971,85.5014,85.8457,141283100
25/07/12,82.0657,82.9714,81.4286,82.1386,219328200
26/07/12,82.8229,82.9143,81.48,82.1257,101658200
27/07/12,82.1443,83.69,81.6557,83.5943,100984100
30/07/12,84.4171,85.6343,83.9743,85.0043,94785600
31/07/12,86.1757,87.3857,86.1029,87.2514,115581900
01/08/12,87.9864,88.0571,86.1429,86.6871,96125400
02/08/12,86.12,87.2414,85.75,86.8271,83039600
03/08/12,87.6614,88.2829,87.3657,87.9571,86230200
06/08/12,88.1843,89.2669,87.8943,88.9357,75525800
07/08/12,88.9671,89.2857,88.2914,88.702,72611700
08/08/12,88.4843,89.1257,88.1571,88.5514,61176500
09/08/12,88.2643,88.8186,88.2571,88.6757,55410600
10/08/12,88.3871,88.8229,88.3857,88.8143,48734700
13/08/12,89.0557,90,89.0357,90,69708100
14/08/12,90.2671,91.23,90.03,90.2414,85042300
15/08/12,90.1857,90.5714,89.6786,90.1186,64335600
16/08/12,90.1729,90.9657,90.0714,90.9057,63633500
17/08/12,91.4286,92.5986,91.2586,92.5871,110690300
20/08/12,92.8586,95.0214,92.8429,95.0214,153346200
21/08/12,95.8314,96.4114,92.9043,93.7231,203179900
22/08/12,93.4886,95.5714,92.5871,95.5529,141330700
23/08/12,95.1586,95.7,94.45,94.6614,105032200
24/08/12,94.2157,95.64,93.65,94.746,109335100
27/08/12,97.1414,97.2671,96.22,96.5257,106752100
28/08/12,96.4253,96.5857,95.8104,96.4,66854200
29/08/12,96.4643,96.81,96.0857,96.2094,50701700
30/08/12,95.8057,95.9363,94.6933,94.8383,75674900
31/08/12,95.3214,95.5143,93.8929,95.0343,84580300
04/09/12,95.1086,96.4486,94.9286,96.4243,91973000
05/09/12,96.51,96.6214,95.6571,95.7471,84093800
06/09/12,96.1671,96.8986,95.8286,96.61,97799100
07/09/12,96.8643,97.4971,96.5386,97.2057,82416600
10/09/12,97.2071,97.6129,94.5857,94.6771,121999500
11/09/12,95.0157,95.7286,93.7857,94.37,125995800
12/09/12,95.2643,95.7,93.7143,95.6843,178058300
13/09/12,96.7671,97.9286,96.3957,97.5686,149590000
14/09/12,98.565,99.5686,98.27,98.7543,150118500
17/09/12,99.9071,99.9714,99.23,99.9687,99507800
18/09/12,99.9829,100.3329,99.4886,100.2729,93375800
19/09/12,100.0371,100.57,99.9386,100.3,81718700
20/09/12,99.88,100.0086,99.0886,99.8143,84142100
21/09/12,100.3443,100.7243,99.9088,100.0136,142897300
24/09/12,98.1229,99.3029,97.5714,98.6843,159941600
25/09/12,98.3229,98.9686,96.1429,96.22,129697400
26/09/12,95.5343,96.0986,94.4571,95.0257,144125800
27/09/12,94.8986,97.4529,94.3357,97.3314,148522500
28/09/12,96.9643,97.3014,95.25,95.3007,133777700
01/10/12,95.9286,96.6786,93.7857,94.1986,135898700
02/10/12,94.5443,95.1929,92.95,94.4729,156998100
03/10/12,94.98,95.98,94.6614,95.9214,106070300
04/10/12,95.8929,96.3214,95.0786,95.2571,92681400
05/10/12,95.0286,95.1429,93.04,93.2271,148501500
08/10/12,92.4114,92.5086,90.8729,91.1671,159498500
09/10/12,91.2357,91.4986,89.0786,90.8357,209649300
10/10/12,91.3914,92.14,91,91.5586,127589000
11/10/12,92.3571,92.4571,89.7286,89.7286,136520300
12/10/12,89.9371,90.7686,89.3286,89.9591,115003700
15/10/12,90.3357,90.7329,89.1214,90.68,108125500
16/10/12,90.7629,92.9,90.1429,92.8275,137442900
17/10/12,92.6957,93.2557,92,92.0877,97259400
18/10/12,91.37,91.7229,90,90.3771,119156100
19/10/12,90.15,90.2529,87.0886,87.12,186021500
22/10/12,87.4886,90.7686,87.2514,90.5757,136682700
23/10/12,90.1429,90.5571,87.3857,87.6222,176786400
24/10/12,88.7771,89.5071,87.2343,88.1186,139631800
25/10/12,88.5714,88.8571,86.5071,87.0769,164081400
26/10/12,87.0614,87.7143,84.4286,86.2857,254608200
31/10/12,84.9829,85.9943,83.9571,85.0457,127500800
01/11/12,85.46,86.1429,84.8814,85.22,90324500
02/11/12,85.1271,85.2786,82.1071,82.4,149843400
05/11/12,83.3593,83.9671,82.5143,83.5173,132283900
06/11/12,84.3186,84.3914,82.87,83.2642,93729300
07/11/12,81.9764,82.0771,79.3929,79.7146,198412200
08/11/12,80.09,80.3186,76.47,76.8214,264036500
09/11/12,77.2029,79.2686,76.2457,78.1514,232478400
12/11/12,79.1643,79.2143,76.95,77.5471,128950500
13/11/12,76.9871,78.64,76.6229,77.5569,133237300
14/11/12,77.9286,78.2071,76.5971,76.6971,119292600
15/11/12,76.79,77.0714,74.66,75.0886,197477700
16/11/12,75.0286,75.7143,72.25,75.3826,316723400
19/11/12,77.2442,81.0714,77.1257,80.8186,205829400
20/11/12,81.7014,81.7071,79.2257,80.1305,160688500
21/11/12,80.6071,81.0529,79.5143,80.2429,93250500
23/11/12,81.0243,81.7143,80.3714,81.6429,68206600
26/11/12,82.2714,84.2857,81.9586,84.2186,157644900
27/11/12,84.2214,84.3457,82.8714,83.54,133332500
28/11/12,82.4671,83.6857,81.7514,83.2771,130216100
29/11/12,84.3164,84.8929,83.6071,84.1943,128674700
30/11/12,83.8271,84.0571,83.24,83.6114,97829900
03/12/12,84.8071,84.9414,83.6429,83.7414,91070000
04/12/12,83.1143,83.1143,81.7329,82.2636,139267100
05/12/12,81.2729,81.3214,76.9671,76.9703,261159500
06/12/12,75.5629,79.0443,74.09,78.1778,294303100
07/12/12,79.0571,79.3143,75.7143,76.1786,196760200
10/12/12,75,76.93,74.5114,75.6887,157621100
11/12/12,77.11,78.5086,76.7671,77.3411,148086400
12/12/12,78.2529,78.2857,76.61,77,121786000
13/12/12,75.8786,76.8057,75.1143,75.67,156314900
14/12/12,73.5357,74.0189,72.2257,72.8277,252394800
17/12/12,72.7043,74.2857,71.6043,74.1186,189401800
18/12/12,75,76.4143,74.3214,76.2714,156421300
19/12/12,75.9243,76.2429,75.0714,75.1871,112342300
20/12/12,75.7143,75.7429,74.1257,74.5329,120422400
21/12/12,73.21,74.2386,72.8914,74.19,149067100
24/12/12,74.3357,74.8929,74.1014,74.3097,43938300
26/12/12,74.1429,74.2086,73.0171,73.2856,75609100
27/12/12,73.3629,73.75,72.0943,73.58,113780100
28/12/12,72.8986,73.4971,72.5886,72.7985,88569600
31/12/12,72.9329,76.4857,72.7143,76.0247,164873100
02/01/13,79.1171,79.2857,77.3757,78.4329,140129500
03/01/13,78.2686,78.5243,77.2857,77.4423,88241300
04/01/13,76.7093,76.9471,75.1184,75.2857,148583400
07/01/13,74.5714,75.6143,73.6,74.8429,121039100
08/01/13,75.6014,75.9843,74.4643,75.0443,114676800
09/01/13,74.6429,75.0008,73.7129,73.8714,101901100
10/01/13,75.5071,75.5314,73.6457,74.7871,150286500
11/01/13,74.4286,75.0457,74.1457,74.3286,87626700
14/01/13,71.8114,72.5,71.2157,71.6786,183551900
15/01/13,71.1857,71.2843,69.0543,69.4171,219193100
16/01/13,70.6629,72.7771,70.3571,72.2986,172701200
17/01/13,72.9014,72.9643,71.7186,71.8114,113419600
18/01/13,71.2166,71.7457,70.9143,71.4286,118230700
22/01/13,72.08,72.5543,70.9471,72.11,115386600
23/01/13,72.6871,73.57,72.11,73.4293,215377400
24/01/13,65.7143,66.5329,64.3214,64.3571,365213100
25/01/13,64.5271,65.1757,62.1429,62.84,302006600
28/01/13,62.5464,64.7443,62.2657,64.2614,196379400
29/01/13,65.5,65.7429,64.5886,65.4671,142789500
30/01/13,65.2857,66.0857,64.9286,65.2614,104288800
31/01/13,65.2829,65.6114,64.9971,65.07,79833600
01/02/13,65.5871,65.64,64.05,64.8029,134871100
04/02/13,64.8443,65.1343,63.1429,63.188,119279300
05/02/13,63.4357,65.6771,63.1743,65.4063,143336900
06/02/13,65.21,66.6429,64.6543,65.3357,148426600
07/02/13,66.1786,67.1429,64.8743,66.8886,176145200
08/02/13,67.7143,68.4014,66.8929,67.8543,158289600
11/02/13,68.0714,69.2771,67.6071,68.5614,129372600
12/02/13,68.5014,68.9114,66.8206,66.8429,152263300
13/02/13,66.7443,67.6629,66.1743,66.7157,118801900
14/02/13,66.36,67.3771,66.2886,66.6557,88818800
15/02/13,66.9786,67.1657,65.7029,65.7371,97936300
19/02/13,65.8714,66.1043,64.8357,65.7129,108945900
20/02/13,65.3843,65.3843,64.1143,64.1214,119075600
21/02/13,63.7143,64.1671,63.26,63.7229,111795600
22/02/13,64.1786,64.5143,63.8,64.4014,82663700
25/02/13,64.8357,65.0171,63.2243,63.2571,93144800
26/02/13,63.4029,64.5057,62.5229,64.1386,125374900
27/02/13,64.0614,64.6343,62.95,63.51,146837600
28/02/13,63.4357,63.9814,63.0571,63.0571,80628800
01/03/13,62.5714,62.5971,61.4257,61.4957,138112100
04/03/13,61.1143,61.1714,59.8571,60.0071,145688900
05/03/13,60.2114,62.17,60.1071,61.592,159608400
06/03/13,62.0729,62.1786,60.6329,60.8089,115062500
07/03/13,60.6429,61.7157,60.1514,61.5117,117118400
08/03/13,61.4,62.2043,61.23,61.6743,97870500
11/03/13,61.3928,62.7157,60.7343,62.5529,118559000
12/03/13,62.2286,62.6971,61.0814,61.2043,116477900
13/03/13,61.2071,62.0714,60.7657,61.1929,101387300
14/03/13,61.8329,62.0914,61.4929,61.7857,75968900
15/03/13,62.5614,63.4614,62.4643,63.38,160990200
18/03/13,63.0643,65.3514,63.0286,65.1029,151549300
19/03/13,65.6429,65.8529,64.0714,64.9271,131693800
20/03/13,65.3457,65.3757,64.2271,64.5829,77165200
21/03/13,64.3171,65.4257,64.3,64.6757,95813900
22/03/13,64.94,66.0143,64.73,65.9871,98776300
25/03/13,66.3843,67.1357,65.9686,66.2257,125283900
26/03/13,66.4914,66.5486,65.79,65.8766,73573500
27/03/13,65.2086,65.2571,64.39,64.5829,82809300
28/03/13,64.26,64.5456,63.0886,63.2371,110709900
01/04/13,63.1286,63.3854,61.1057,61.2729,97433000
02/04/13,61.0857,62.5914,60.9143,61.3989,132379800
03/04/13,61.6243,62.4686,61.4729,61.7129,90804000
04/04/13,61.9657,62.1429,60.75,61.1029,89611900
05/04/13,60.6429,60.7071,59.9543,60.4571,95923800
08/04/13,60.6929,61.0714,60.3557,60.8871,75207300
09/04/13,60.9086,61.2143,60.3929,60.9971,76653500
10/04/13,61.1571,62.4371,60.8586,62.2414,93982000
11/04/13,61.96,62.57,61.6,62.0471,82091100
12/04/13,62.0214,62.0214,61.2986,61.4,59653300
15/04/13,61,61.1271,59.9357,59.9786,79380000
16/04/13,60.2243,60.9443,60.0814,60.8914,76442800
17/04/13,60.0386,60.0857,56.8729,57.5429,236264000
18/04/13,57.8557,57.97,55.6774,56.0071,166574800
19/04/13,55.4243,57.0857,55.0143,55.79,152318600
22/04/13,56.0914,57.4571,55.8964,56.9529,107480100
23/04/13,57.7129,58.3401,56.9729,58.0186,166059600
24/04/13,56.22,59.3214,56.0714,57.9231,242412800
25/04/13,58.7464,59.1343,58.1429,58.34,96209400
26/04/13,58.5443,59.8241,58.3214,59.6007,191024400
29/04/13,60.0643,61.9453,60,61.4457,160081600
30/04/13,62.1571,63.6071,61.7243,63.2543,172884600
01/05/13,63.4943,63.5614,62.0557,62.7557,126727300
02/05/13,63.1114,64.0843,62.9471,63.6457,105457100
03/05/13,64.4729,64.7471,64.1643,64.2829,90325200
06/05/13,65.1014,66.0286,64.9014,65.8157,124160400
07/05/13,66.4243,66.5357,64.8143,65.5226,120938300
08/05/13,65.5771,66.4814,65.1157,66.2629,118149500
09/05/13,65.6871,66.1429,65.0829,65.2529,99621900
10/05/13,65.4243,65.6729,64.3543,64.71,83713000
13/05/13,64.5014,65.4143,64.5,64.9629,79237200
14/05/13,64.8357,65.0286,63.1643,63.4086,111779500
15/05/13,62.7371,63,60.3371,61.2643,185403400
16/05/13,60.4629,62.55,59.8429,62.0826,150801000
17/05/13,62.7214,62.87,61.5729,61.8943,106976100
20/05/13,61.7014,63.6857,61.4429,63.2757,112894600
21/05/13,62.5929,63.64,62.0286,62.8086,114005500
22/05/13,63.4357,64.05,62.6029,63.0506,110759600
23/05/13,62.2786,63.7371,62.2557,63.1629,88255300
24/05/13,62.9786,63.6657,62.9086,63.5929,69041700
28/05/13,64.2714,64.4443,62.9786,63.0627,96536300
29/05/13,62.8571,63.9286,62.7714,63.5643,82644100
30/05/13,63.6643,64.9286,63.5014,64.5114,88379900
31/05/13,64.6429,65.3,64.2143,64.2479,96075700
03/06/13,64.39,64.6229,63.2114,64.3886,93088100
04/06/13,64.7457,64.9186,63.9129,64.1871,73182200
05/06/13,63.6643,64.3886,63.3871,63.5871,72647400
06/06/13,63.6386,63.8571,62.0071,62.6371,104233500
07/06/13,62.3571,63.32,61.8243,63.1159,101133900
10/06/13,63.5329,64.1541,62.4,62.6986,112538300
11/06/13,62.2486,63.2514,61.9029,62.5143,71528100
12/06/13,62.7857,63.0357,61.6429,61.7414,66306800
13/06/13,61.7857,62.4486,61.25,62.2807,71458100
14/06/13,62.2,62.3271,61.2143,61.4357,67966500
17/06/13,61.6343,62.2429,61.4802,61.7143,64853600
18/06/13,61.6514,62.1286,61.4586,61.6814,48756400
19/06/13,61.6286,61.6657,60.4286,60.4286,77735000
20/06/13,59.9,60.8543,59.31,59.5483,89327700
21/06/13,59.7843,60,58.3,59.0714,120279600
24/06/13,58.2,58.38,56.8643,57.5057,120186500
25/06/13,57.9571,58.2557,56.9757,57.5186,78540700
26/06/13,57.7,57.8271,56.5229,56.8671,91931000
27/06/13,57.0357,57.3414,56.22,56.2543,84311500
28/06/13,55.9086,57.1814,55.5529,56.6471,144629100
01/07/13,57.5271,58.8957,57.3171,58.46,97763400
02/07/13,58.5657,60.2329,58.4957,59.7843,117466300
03/07/13,60.1229,60.4257,59.6357,60.1143,60232200
05/07/13,60.0557,60.47,59.3357,59.6314,68506200
08/07/13,60.0157,60.1429,58.6643,59.2929,74534600
09/07/13,59.0857,60.5,58.6257,60.3357,88146100
10/07/13,59.9429,60.6857,59.75,60.1043,70351400
11/07/13,60.4214,61.1786,60.1672,61.0411,81573100
12/07/13,61.0929,61.3986,60.4871,60.93,69890800
15/07/13,60.7157,61.6371,60.6857,61.0629,60479300
16/07/13,60.9314,61.53,60.5957,61.4564,54134500
17/07/13,61.3857,61.7457,61.1743,61.4729,49747600
18/07/13,61.9114,62.1243,61.5157,61.6797,54719700
19/07/13,61.8714,61.9971,60.6214,60.7071,67180400
22/07/13,61.3514,61.3929,60.7811,60.9014,51949100
23/07/13,60.8571,60.9943,59.8157,59.8557,92348900
24/07/13,62.7043,63.5129,62.18,62.93,147984200
25/07/13,62.9571,63.0571,62.2586,62.6429,57373400
26/07/13,62.1857,63.0057,62.0486,62.9986,50038100
29/07/13,62.9714,64.2843,62.8857,63.97,62014400
30/07/13,64.28,65.3071,64.1757,64.76,77355600
31/07/13,64.9986,65.3346,64.2043,64.6471,80739400
01/08/13,65.1075,65.2571,64.7514,65.2394,51562700
02/08/13,65.43,66.1214,65.2371,66.0771,68695900
05/08/13,66.3843,67.2386,66.0214,67.0643,79713900
06/08/13,66.86,67.4129,66.0243,66.4643,83714400
07/08/13,66.2571,66.7143,65.9671,66.4257,74714500
08/08/13,66.265,66.3,65.4214,65.8586,63944300
09/08/13,65.52,65.78,64.8071,64.9214,66716300
12/08/13,65.2657,66.95,65.2329,66.7657,91108500
13/08/13,67.2771,70.6657,66.8643,69.9386,220485300
14/08/13,71.1257,72.0357,70.4857,71.2143,189093100
15/08/13,70.9171,71.7713,69.869,71.13,122573500
16/08/13,71.45,71.8486,71.2657,71.7614,90576500
19/08/13,72.0486,73.3914,72,72.5343,127629600
20/08/13,72.8157,72.9386,71.5457,71.5814,89672100
21/08/13,71.9414,72.45,71.6,71.7657,83969900
22/08/13,72.14,72.2271,71.1714,71.8514,61051900
23/08/13,71.8957,71.9071,71.3357,71.5743,55682900
26/08/13,71.5357,72.8857,71.5,71.8529,82741400
27/08/13,71.1429,71.7871,69.4714,69.7986,106047200
28/08/13,69.4286,70.8286,69.4286,70.128,76902000
29/08/13,70.2357,70.9286,70.1614,70.2429,59914400
30/08/13,70.2857,70.4214,69.5,69.6023,68074300
03/09/13,70.4429,71.5143,69.6214,69.7971,82982200
04/09/13,71.3657,71.7486,70.8971,71.2416,86258200
05/09/13,71.4643,71.5257,70.52,70.7529,59091900
06/09/13,71.2057,71.34,69.9929,71.1743,89881400
09/09/13,72.1429,72.56,71.9257,72.31,85171800
10/09/13,72.3143,72.4929,69.9286,70.6629,185798900
11/09/13,66.7157,67.67,66.4014,66.8157,224674100
12/09/13,66.9286,67.9143,66.5729,67.5271,101012800
13/09/13,67.0486,67.4042,66.3857,66.4143,74708900
16/09/13,65.8571,65.9443,63.8886,64.3029,135926700
17/09/13,63.9943,65.6729,63.9286,65.0457,99845200
18/09/13,66.1686,66.6214,65.8086,66.3829,114215500
19/09/13,67.2429,67.9757,67.0357,67.4714,101135300
20/09/13,68.2857,68.3643,66.5714,66.7729,174825700
23/09/13,70.8714,70.9871,68.9429,70.0914,190526700
24/09/13,70.6971,70.7814,69.6886,69.8714,91086100
25/09/13,69.8857,69.9486,68.7757,68.79,79239300
26/09/13,69.4286,69.7943,69.1286,69.46,59305400
27/09/13,69.1114,69.2386,68.6743,68.9643,57010100
30/09/13,68.1786,68.8086,67.773,68.1071,65039100
01/10/13,68.35,69.8771,68.3401,69.7086,88470900
02/10/13,69.3757,70.2571,69.1071,69.9371,72296000
03/10/13,70.0729,70.3357,68.677,69.0586,80688300
04/10/13,69.1229,69.2286,68.3714,69.0043,64717100
07/10/13,69.5086,70.3786,69.3357,69.6786,78073100
08/10/13,69.9914,70.0914,68.6486,68.7057,72729300
09/10/13,69.2343,69.6843,68.3257,69.5126,75431300
10/10/13,70.1886,70.34,69.5771,69.9483,69650700
11/10/13,69.57,70.5486,69.3086,70.4017,66934700
14/10/13,69.9757,71.0829,69.9071,70.8629,65474500
15/10/13,71.0721,71.7143,70.7886,71.24,80018400
16/10/13,71.5414,71.79,71.3186,71.5877,62775300
17/10/13,71.4257,72.1114,71.3829,72.0714,63398300
18/10/13,72.2843,72.7514,72.2443,72.6986,72635500
21/10/13,73.11,74.9,73.0743,74.4803,99526700
22/10/13,75.2007,75.4928,72.5757,74.2668,133515900
23/10/13,74.1429,75.0957,74.1429,74.9943,78430800
24/10/13,75,76.0671,74.6357,75.9871,96191200
25/10/13,75.9021,76.1757,75.0157,75.1369,84448000
28/10/13,75.5771,75.8571,74.7443,75.6966,137610200
29/10/13,76.61,77.0357,73.5057,73.8111,158951800
30/10/13,74.23,75.36,73.86,74.9851,88540900
31/10/13,75,75.3557,74.4671,74.6717,68924100
01/11/13,74.86,74.9714,73.6914,74.29,68722500
04/11/13,74.4429,75.26,74.1157,75.25,61156900
05/11/13,74.94,75.555,74.7143,75.0641,66303300
06/11/13,74.8786,74.98,74.0286,74.4171,55843900
07/11/13,74.2257,74.7414,73.1971,73.2131,65655100
08/11/13,73.5114,74.4471,73.2271,74.3657,69829200
11/11/13,74.2843,74.5243,73.4871,74.1497,56863100
12/11/13,73.9529,74.8457,73.8571,74.2871,51069200
13/11/13,74,74.6071,73.8514,74.3763,49305200
14/11/13,74.6871,75.6114,74.5529,75.4514,70604800
15/11/13,75.2257,75.5843,74.9271,74.9987,79480100
18/11/13,74.9986,75.3129,74.0286,74.0899,61236000
19/11/13,74.1471,74.7686,73.9957,74.2214,52234700
20/11/13,74.1757,74.3457,73.4757,73.5714,48479200
21/11/13,73.9429,74.4586,73.3814,74.448,65506700
22/11/13,74.2171,74.5943,74.0757,74.2571,55931400
25/11/13,74.4314,75.1243,74.4286,74.82,57327900
26/11/13,74.8743,76.5914,74.8571,76.2,100345700
27/11/13,76.6157,78,76.2,77.9943,90862100
29/11/13,78.4971,79.7614,78.2586,79.4386,79531900
02/12/13,79.7143,80.6186,78.6886,78.7471,118136200
03/12/13,79.7571,80.9114,79.6686,80.9031,112742000
04/12/13,80.7857,81.3129,80.1171,80.7143,94452400
05/12/13,81.8071,82.1623,80.9157,81.1287,111895000
06/12/13,80.8271,80.9643,79.9386,80.0029,86088100
09/12/13,80.1286,81.3686,80.1286,80.9186,80123400
10/12/13,80.5114,81.1257,80.1714,80.7929,69567400
11/12/13,81,81.5671,79.9557,80.1943,89929700
12/12/13,80.3059,80.7629,80.0043,80.0771,65572500
13/12/13,80.4071,80.4114,79.0957,79.2043,83205500
16/12/13,79.2886,80.377,79.2871,79.6429,70648200
17/12/13,79.4014,79.92,79.0536,79.2843,57475600
18/12/13,78.5286,78.7786,76.9714,78.6814,141465800
19/12/13,78.5,78.5714,77.6757,77.78,80077200
20/12/13,77.9186,78.8014,77.8311,78.4314,109103400
23/12/13,81.1429,81.5314,80.3943,81.4414,125326600
24/12/13,81.4129,81.6971,80.8614,81.0957,41888700
26/12/13,81.1571,81.3571,80.4823,80.5571,51002000
27/12/13,80.5457,80.63,79.9286,80.0129,56471100
30/12/13,79.6371,80.0129,78.903,79.2171,63407400
31/12/13,79.1671,80.1829,79.1429,80.1457,55771100
02/01/14,79.3829,79.5757,78.8601,79.0186,58671200
03/01/14,78.98,79.1,77.2043,77.2829,98116900
06/01/14,76.7786,78.1143,76.2286,77.7043,103152700
07/01/14,77.76,77.9943,76.8464,77.1482,79302300
08/01/14,76.9729,77.9371,76.9557,77.6371,64632400
09/01/14,78.1143,78.1229,76.4786,76.6456,69787200
10/01/14,77.1186,77.2571,75.8729,76.1343,76244000
13/01/14,75.7014,77.5,75.6971,76.5329,94623200
14/01/14,76.8886,78.1043,76.8086,78.0557,83140400
15/01/14,79.0743,80.0286,78.8086,79.6229,97909700
16/01/14,79.2714,79.55,78.8114,79.1786,57319500
17/01/14,78.7829,78.8671,77.1286,77.2386,106684900
21/01/14,77.2843,78.5814,77.2029,78.4386,82131700
22/01/14,78.7021,79.6129,78.2586,78.7871,94996300
23/01/14,78.5629,79.5,77.8295,79.4543,100809800
24/01/14,79.1429,79.3743,77.8214,78.01,107338700
27/01/14,78.5814,79.2571,77.9643,78.6429,138719700
28/01/14,72.68,73.5714,71.7243,72.3571,266380800
29/01/14,71.9929,72.4814,71.2314,71.5357,125702500
30/01/14,71.7914,72.3571,70.9571,71.3974,169625400
31/01/14,70.74,71.6471,70.5071,71.5143,116199300
03/02/14,71.8014,72.5329,71.3286,71.6471,100366000
04/02/14,72.2643,72.78,71.8229,72.6843,94170300
05/02/14,72.3657,73.6114,72.3217,73.2271,82086200
06/02/14,72.8657,73.3571,72.5443,73.2157,64441300
07/02/14,74.4829,74.7043,73.9114,74.24,92570100
10/02/14,74.0943,75.9986,74,75.57,86389800
11/02/14,75.8014,76.8214,75.6429,76.5657,70564200
12/02/14,76.7071,77.08,76.1771,76.56,77025200
13/02/14,76.38,77.8357,76.3143,77.7757,76849500
14/02/14,77.4957,77.9971,77.3157,77.7129,68231100
18/02/14,78,78.7414,77.9443,77.9986,65062900
19/02/14,77.8214,78.1271,76.3357,76.7671,78442000
20/02/14,76.1414,76.7143,75.5714,75.8786,76464500
21/02/14,76.1132,76.3671,74.9429,75.0357,69696200
24/02/14,74.7357,75.7028,74.6314,75.3643,72227400
25/02/14,75.6257,75.6521,74.4286,74.58,57988000
26/02/14,74.8014,75,73.6571,73.9071,69054300
27/02/14,73.8771,75.54,73.7214,75.3814,75470500
28/02/14,75.5829,76.1071,74.5886,75.1771,92992200
03/03/14,74.7743,75.8071,74.6871,75.3943,59695300
04/03/14,75.8571,76.0914,75.3957,75.8914,64785000
05/03/14,75.8457,76.3929,75.59,76.0514,50015700
06/03/14,76.1129,76.3486,75.4429,75.8214,46372200
07/03/14,75.87,75.9971,75.15,75.7771,55182400
10/03/14,75.48,76.19,75.477,75.8457,44646000
11/03/14,76.4929,76.9629,76.0843,76.5843,69806100
12/03/14,76.3586,76.7643,76,76.6586,49831600
13/03/14,76.7771,77.0943,75.5943,75.8071,64435700
14/03/14,75.5414,75.8414,74.7143,74.9557,59299800
17/03/14,75.3857,75.71,75.1214,75.2486,49886200
18/03/14,75.1286,75.9957,75.0286,75.9143,52411800
19/03/14,76.0371,76.6057,75.5714,75.8943,56189000
20/03/14,75.6986,76.0957,75.3357,75.5286,52099600
21/03/14,75.99,76.25,75.19,76.1243,93511600
24/03/14,76.9171,77.2143,76.4371,77.0271,88925200
25/03/14,77.3571,77.9643,77.0843,77.8557,70573300
26/03/14,78.0743,78.4286,76.98,77.1114,74942000
27/03/14,77.145,77.3571,76.4457,76.78,55507900
28/03/14,76.9029,76.9914,76.3214,76.6943,50141000
31/03/14,77.0329,77.2586,76.5614,76.6771,42167300
01/04/14,76.8229,77.41,76.6814,77.3786,50190000
02/04/14,77.4829,77.64,77.18,77.5071,45105200
03/04/14,77.3414,77.5,76.8057,76.97,40586000
04/04/14,77.1157,77.1429,75.7971,75.9743,68812800
07/04/14,75.4314,75.8429,74.5557,74.7814,72462600
08/04/14,75.0271,75.16,74.1,74.7771,60972100
09/04/14,74.6629,75.7843,74.5743,75.76,51542400
10/04/14,75.8114,76.0343,74.7386,74.7829,59913000
11/04/14,74.1429,74.69,73.8771,74.23,67929400
14/04/14,74.5571,74.5943,73.8871,74.5257,51418500
15/04/14,74.3243,74.52,73.0471,73.9943,66622500
16/04/14,74.0071,74.4414,73.4479,74.1443,53691400
17/04/14,74.2857,75.3943,74.1714,74.9914,71083600
21/04/14,75.0486,76.02,74.8514,75.8814,45637200
22/04/14,75.4729,75.9751,75.2144,75.957,50640800
23/04/14,75.58,75.8757,74.9214,74.9643,98735000
24/04/14,81.1729,81.4286,80.1043,81.11,189977900
25/04/14,80.6471,81.7129,80.5657,81.7057,97568800
